experiment,method,seed,d,n,n_over_d,sigma_type,alpha,mu_direction,mu_norm_l2,mu_norm_sigma,mu_norm_sigma_inv,trace_sigma,sigma_op_norm,sigma_fro_norm,M_trace,M_mu,T,step,alignment_to_wstar,alignment_to_ls,alignment_to_svm,loss_value,min_margin,svm_primal_violation,svm_dual_feasibility_min_alpha,svm_kkt_complementarity,svm_primal_dual_gap,support_vector_fraction,solver_status,lambda_signal,lambda_bulk,bulk_rank,bulk_random_fraction,A_svm_wstar,A_ls_wstar,A_svm_ls,gram_condition_number,r_min,prop41_condition_empirical,solver_nit,solver_success,active_set_polished,active_set_polish_iterations,paired_seed
exact_mu_eigendirection_ablation,svm,3700023,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.841258176102348,0.9983854991623234,NA,NA,0.9999999999999997,3.3306690738754696e-16,0.0,4.323289466684703e-19,6.938893903907228e-18,0.98,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.841258176102348,0.8503115969901842,0.9983854991623234,196.48078415421926,-0.00019185148216524435,False,9,True,True,1,3700023
exact_mu_eigendirection_ablation,svm,3700024,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8605642777922685,0.9998497087932794,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,4.657755806392882e-19,6.938893903907228e-18,0.96,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8605642777922685,0.8610940553868044,0.9998497087932794,197.3393431873282,-9.355172219343183e-05,False,8,True,True,1,3700024
exact_mu_eigendirection_ablation,svm,3700025,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8189782014613853,0.9998927224534928,NA,NA,0.9999999999999992,7.771561172376096e-16,0.0,7.532805585097842e-19,-2.0816681711721685e-17,0.98,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8189782014613853,0.8194010083431448,0.9998927224534928,198.06257075279777,-8.094114591875597e-05,False,8,True,True,1,3700025
exact_mu_eigendirection_ablation,svm,3700026,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.776366561244065,0.9993252098445689,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,3.7283483204679895e-19,-6.938893903907228e-18,0.98,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.776366561244065,0.7812676518922025,0.9993252098445689,198.3039825310026,-0.0002034897925495399,False,8,True,True,1,3700026
exact_mu_eigendirection_ablation,svm,3700027,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8489994057797197,0.9999196433537906,NA,NA,0.9999999999999992,7.771561172376096e-16,0.0,5.001901216250392e-19,-1.3877787807814457e-17,0.98,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8489994057797197,0.8487794156440293,0.9999196433537906,194.63365818604433,-4.070761345046171e-05,False,6,True,True,1,3700027
exact_mu_eigendirection_ablation,svm,3700028,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.7436849289466876,0.9989482006268009,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,8.146163900841186e-19,0.0,0.97,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.7436849289466876,0.7561079010098979,0.9989482006268009,198.26466116928884,-0.00019868691512943857,False,10,True,True,1,3700028
exact_mu_eigendirection_ablation,svm,3700029,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8306902736675235,0.9999718575052272,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,4.613503766995677e-19,0.0,0.99,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8306902736675235,0.8305742107715008,0.9999718575052272,198.2153216658793,-4.169351459501802e-05,False,7,True,True,1,3700029
exact_mu_eigendirection_ablation,svm,3700030,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8804431789784227,1.0000000000000002,NA,NA,0.9999999999999992,7.771561172376096e-16,1.4918931347550752e-06,5.71410634094124e-19,-6.938893903907228e-18,1.0,all_support_linear_kkt,NA,NA,0,NA,0.8804431789784227,0.8804431789784227,1.0000000000000002,194.52944142951822,7.459465673775376e-07,True,0,True,False,0,3700030
exact_mu_eigendirection_ablation,svm,3700031,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8250843900446525,0.9999999999999999,NA,NA,0.9999999999999993,6.661338147750939e-16,9.082986364934248e-05,5.837467250060515e-19,0.0,1.0,all_support_linear_kkt,NA,NA,0,NA,0.8250843900446525,0.8250843900446525,0.9999999999999999,195.73931538201714,4.541493182467124e-05,True,0,True,False,0,3700031
exact_mu_eigendirection_ablation,svm,3700032,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8285233338108231,0.9999348164644427,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,4.0002089374130465e-19,-6.938893903907228e-18,0.98,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8285233338108231,0.8292531284488569,0.9999348164644427,197.76275978266335,-5.2943193865490526e-05,False,8,True,True,1,3700032
exact_mu_eigendirection_ablation,svm,3700033,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8383258924119867,0.999492295476277,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,6.316319141937615e-19,1.3877787807814457e-17,0.95,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8383258924119867,0.8420357788144285,0.999492295476277,196.82951052693494,-0.00011247078205140225,False,9,True,True,1,3700033
exact_mu_eigendirection_ablation,svm,3700034,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8871999818274748,0.9998101803689003,NA,NA,0.9999999999999991,8.881784197001252e-16,0.0,7.149812517968661e-19,-6.938893903907228e-18,0.96,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8871999818274748,0.8882918789395683,0.9998101803689003,199.43865387133587,-7.067349682536918e-05,False,8,True,True,1,3700034
exact_mu_eigendirection_ablation,svm,3700035,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8323463734954608,0.9994694531089993,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,6.223636465763875e-19,6.938893903907228e-18,0.97,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8323463734954608,0.8373344267663606,0.9994694531089993,197.0712023794357,-9.949874545921312e-05,False,8,True,True,1,3700035
exact_mu_eigendirection_ablation,svm,3700036,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.862547302796421,0.9999625294792358,NA,NA,0.9999999999999997,3.3306690738754696e-16,0.0,6.134875529996169e-19,6.938893903907228e-18,0.98,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.862547302796421,0.8623480720623321,0.9999625294792358,197.2400199660365,-4.115379318599972e-05,False,7,True,True,1,3700036
exact_mu_eigendirection_ablation,svm,3700037,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8235450554446053,0.9999999997746172,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,4.311839724042989e-19,0.0,0.99,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8235450554446053,0.8235450454696558,0.9999999997746172,196.41188684009472,-1.0338443970458413e-07,False,1,True,True,1,3700037
exact_mu_eigendirection_ablation,svm,3700038,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8512039774954016,0.999648500029172,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,7.575061517784695e-19,1.3877787807814457e-17,0.98,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8512039774954016,0.8531283979971345,0.999648500029172,195.96999250646374,-0.00010845597723695209,False,8,True,True,1,3700038
exact_mu_eigendirection_ablation,svm,3700039,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.7885988097334946,0.9999967673767106,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,5.619764824108332e-19,6.938893903907228e-18,0.98,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.7885988097334946,0.7889616382736255,0.9999967673767106,195.95281657163193,-9.796697018453477e-06,False,6,True,True,1,3700039
exact_mu_eigendirection_ablation,svm,3700040,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.813967620359029,0.9997514082385707,NA,NA,0.9999999999999991,8.881784197001252e-16,0.0,6.444068982797316e-19,-6.938893903907228e-18,0.99,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.813967620359029,0.8162041526653702,0.9997514082385707,198.68122303879255,-0.0001139939781625132,False,10,True,True,1,3700040
exact_mu_eigendirection_ablation,svm,3700041,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8744015496792773,0.9999332383609321,NA,NA,0.9999999999999994,5.551115123125783e-16,0.0,5.179927876366398e-19,0.0,0.97,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8744015496792773,0.8741132480553445,0.9999332383609321,198.4329785338457,-4.1315671891487814e-05,False,8,True,True,1,3700041
exact_mu_eigendirection_ablation,svm,3700042,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8454685370195755,0.9999849855316835,NA,NA,0.9999999999999994,5.551115123125783e-16,0.0,4.144631683791502e-19,-1.3877787807814457e-17,0.97,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8454685370195755,0.8455307360905939,0.9999849855316835,198.50035323497616,-2.4778851620642992e-05,False,7,True,True,1,3700042
exact_mu_eigendirection_ablation,svm,3700043,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8583086146813954,0.9994390142692556,NA,NA,0.9999999999999992,7.771561172376096e-16,0.0,4.217083110948661e-19,-1.3877787807814457e-17,0.97,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8583086146813954,0.8609206721170594,0.9994390142692556,197.7999505157785,-9.005574946085102e-05,False,9,True,True,1,3700043
exact_mu_eigendirection_ablation,svm,3700044,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8454346634219005,0.9999773501876646,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,4.516889614251024e-19,1.3877787807814457e-17,0.99,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8454346634219005,0.8448593839305096,0.9999773501876646,194.76145459923237,-3.599536698976854e-05,False,7,True,True,1,3700044
exact_mu_eigendirection_ablation,svm,3700045,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.7948017862845529,0.9998309863478942,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,5.0299074677017e-19,6.938893903907228e-18,0.98,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.7948017862845529,0.7948912004394582,0.9998309863478942,199.52385152676652,-8.144713403068024e-05,False,8,True,True,1,3700045
exact_mu_eigendirection_ablation,svm,3700046,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8901723424430086,0.999142094862143,NA,NA,0.9999999999999994,5.551115123125783e-16,0.0,3.989594030031575e-19,6.938893903907228e-18,0.95,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8901723424430086,0.8906526684089323,0.999142094862143,196.92019720216564,-0.00015498831325189152,False,9,True,True,1,3700046
exact_mu_eigendirection_ablation,svm,3700047,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8014957307552868,1.0000000000000002,NA,NA,0.9999999999999994,5.551115123125783e-16,1.2497025216514607e-05,3.403096440606411e-19,0.0,1.0,all_support_linear_kkt,NA,NA,0,NA,0.8014957307552868,0.8014957307552868,1.0000000000000002,196.34350860887224,6.248512608257304e-06,True,0,True,False,0,3700047
exact_mu_eigendirection_ablation,svm,3700048,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.8332948039268231,0.9999896532176366,NA,NA,0.9999999999999989,1.1102230246251565e-15,0.0,7.393280266870564e-19,0.0,0.99,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.8332948039268231,0.832984401874627,0.9999896532176366,198.44609239503262,-1.765594130278093e-05,False,6,True,True,1,3700048
exact_mu_eigendirection_ablation,svm,3700049,20000,100,0.005,polynomial,0.8,smallest_eigenvector,6.293961408377439,0.11981524425183447,330.6252927789528,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,330.6252927789528,1513.0264998847808,NA,0.7587545644999426,0.9999856003970707,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,4.582807428460845e-19,0.0,0.97,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.7587545644999426,0.7583054140327701,0.9999856003970707,197.677673876614,-2.5333955049204305e-05,False,6,True,True,1,3700049
exact_mu_eigendirection_ablation,svm,3700000,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.24210659788986325,246.02702014106268,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,163.62193577295776,1451.1025182024812,NA,0.6686056392492243,0.9986528597983658,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,6.813678043098559e-19,-6.938893903907228e-18,0.91,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6686056392492243,0.6701181562702367,0.9986528597983658,197.9505495768492,-0.0002306127393854488,False,10,True,True,1,3700000
exact_mu_eigendirection_ablation,svm,3700001,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.2565251294499367,245.12178080534048,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,154.42522257015588,1441.5190409269846,NA,0.634554661184094,0.9995050380012593,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,5.321165211827638e-19,6.938893903907228e-18,0.85,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.634554661184094,0.634551700471574,0.9995050380012593,199.05132454344454,-0.000188992009927774,False,9,True,True,1,3700001
exact_mu_eigendirection_ablation,svm,3700002,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.24625994366613715,245.73023020333812,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,160.86233765995854,1448.3858908465545,NA,0.6258409459001367,0.9987113914908287,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,5.78516520432723e-19,2.0816681711721685e-17,0.82,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6258409459001367,0.6277345169819587,0.9987113914908287,198.5379187500498,-0.0002546822667463995,False,13,True,True,1,3700002
exact_mu_eigendirection_ablation,svm,3700003,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.24309377898767445,247.44627669743926,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,162.95748239675464,1450.4600886116732,NA,0.664267799130283,0.9983682061778101,NA,NA,0.9999999999999989,1.1102230246251565e-15,0.0,1.171108708550426e-18,-6.938893903907228e-18,0.86,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.664267799130283,0.6684039803882416,0.9983682061778101,195.03948420709492,-0.00030204764113647334,False,9,True,True,1,3700003
exact_mu_eigendirection_ablation,svm,3700004,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.24725264619532894,246.87457693944327,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,160.21648633377865,1447.7312647703775,NA,0.6526293197324847,0.9988314812392312,NA,NA,0.9999999999999997,3.3306690738754696e-16,0.0,7.623665985366866e-19,6.938893903907228e-18,0.86,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6526293197324847,0.6548087110127069,0.9988314812392312,197.52700468725664,-0.0001521306565624362,False,11,True,True,1,3700004
exact_mu_eigendirection_ablation,svm,3700005,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.2552223001572302,245.52595038880932,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,155.21351459390604,1442.4024334346923,NA,0.6477329385675288,0.9990056652689442,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,8.906966018874416e-19,1.3877787807814457e-17,0.9,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6477329385675288,0.6448728205547025,0.9990056652689442,194.4201700134643,-0.00022397481791476597,False,12,True,True,1,3700005
exact_mu_eigendirection_ablation,svm,3700006,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.25256679700644885,246.53501199607751,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,156.8454392250659,1444.192401951113,NA,0.6332713036166107,0.9959964006729882,NA,NA,0.9999999999999997,3.3306690738754696e-16,0.0,5.334610234175488e-19,0.0,0.85,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6332713036166107,0.6395958796773998,0.9959964006729882,195.80098786846807,-0.00034674108909480024,False,13,True,True,1,3700006
exact_mu_eigendirection_ablation,svm,3700007,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.25173953814109995,245.9650990625947,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,157.36085996924692,1444.7470997444047,NA,0.6357443779818966,0.9974487121233925,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,5.790796368554882e-19,0.0,0.86,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6357443779818966,0.6386338239838428,0.9974487121233925,196.66340860672975,-0.0003234507096228863,False,10,True,True,1,3700007
exact_mu_eigendirection_ablation,svm,3700008,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.24778624245351455,245.9137376392857,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,159.8714675112611,1447.3785481904933,NA,0.6442721336183569,0.9975989678953538,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,5.363839374417417e-19,-6.938893903907228e-18,0.84,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6442721336183569,0.6491543976221871,0.9975989678953538,197.71216437978157,-0.0002966972419683715,False,10,True,True,1,3700008
exact_mu_eigendirection_ablation,svm,3700009,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.25379410196037283,246.09073626539174,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,156.08696145480087,1443.3668999240174,NA,0.6391054335811063,0.9969784447081159,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,8.9208618558977e-19,0.0,0.83,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6391054335811063,0.6428229386039087,0.9969784447081159,197.46960492471106,-0.00038398392194621253,False,12,True,True,1,3700009
exact_mu_eigendirection_ablation,svm,3700010,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.25003357778958574,246.58762051253336,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,158.43452131649855,1445.8865780921,NA,0.6452049580878932,0.9986646197485993,NA,NA,0.9999999999999997,3.3306690738754696e-16,0.0,6.434991076396295e-19,6.938893903907228e-18,0.87,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6452049580878932,0.6481099908831912,0.9986646197485993,196.88973940911288,-0.00022972749508536476,False,9,True,True,1,3700010
