experiment,method,seed,d,n,n_over_d,sigma_type,alpha,mu_direction,mu_norm_l2,mu_norm_sigma,mu_norm_sigma_inv,trace_sigma,sigma_op_norm,sigma_fro_norm,M_trace,M_mu,T,step,alignment_to_wstar,alignment_to_ls,alignment_to_svm,loss_value,min_margin,svm_primal_violation,svm_dual_feasibility_min_alpha,svm_kkt_complementarity,svm_primal_dual_gap,support_vector_fraction,solver_status,lambda_signal,lambda_bulk,bulk_rank,bulk_random_fraction,A_svm_wstar,A_ls_wstar,A_svm_ls,gram_condition_number,r_min,prop41_condition_empirical,solver_nit,solver_success,active_set_polished,active_set_polish_iterations,paired_seed
exact_mu_eigendirection_ablation,svm,3700011,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.24554769577451968,247.06383695826278,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,161.3289429786424,1448.8543148528313,NA,0.662435319939742,0.9986097287515848,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,6.055856764982498e-19,2.0816681711721685e-17,0.9,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.662435319939742,0.6635156981811151,0.9986097287515848,197.1777574615015,-0.0003220802155252966,False,11,True,True,1,3700011
exact_mu_eigendirection_ablation,svm,3700012,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.25025711248608357,247.00605467195996,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,158.29300440900514,1445.737609481728,NA,0.6362216796376495,0.9968395914621195,NA,NA,0.9999999999999992,7.771561172376096e-16,0.0,6.42116846682288e-19,-6.938893903907228e-18,0.83,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6362216796376495,0.6405332101231199,0.9968395914621195,197.6947332728183,-0.0004433684510653888,False,11,True,True,1,3700012
exact_mu_eigendirection_ablation,svm,3700013,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.24249902254088768,246.32519999690578,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,163.35715416529246,1450.8473842532567,NA,0.6462249454316743,0.9989705637163814,NA,NA,0.9999999999999997,3.3306690738754696e-16,0.0,4.516743118489291e-19,6.938893903907228e-18,0.9,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6462249454316743,0.64652246716469,0.9989705637163814,196.65530379084808,-0.00019380337283697317,False,10,True,True,1,3700013
exact_mu_eigendirection_ablation,svm,3700014,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.24715519569435226,246.75847367569276,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,160.2796578840027,1447.795617701831,NA,0.6494898381580527,0.9975822552058856,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,5.436139588124422e-19,0.0,0.87,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6494898381580527,0.6499910324211101,0.9975822552058856,196.79451574221565,-0.0003991427874444977,False,12,True,True,1,3700014
exact_mu_eigendirection_ablation,svm,3700015,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.24610852302757083,245.84929929288944,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,160.96130976214377,1448.4855638301353,NA,0.6368339654966463,0.9987109829492863,NA,NA,0.9999999999999997,3.3306690738754696e-16,0.0,9.417612583745862e-19,6.938893903907228e-18,0.83,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6368339654966463,0.6429561375974011,0.9987109829492863,196.73717947331693,-0.00025375434023452797,False,9,True,True,1,3700015
exact_mu_eigendirection_ablation,svm,3700016,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.25176868890794946,245.88790232064622,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,157.3426401113285,1444.7275771268637,NA,0.6220673402836223,0.9988554823479512,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,5.657027431567187e-19,-6.938893903907228e-18,0.84,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6220673402836223,0.6289965786641188,0.9988554823479512,197.0279706217871,-0.00027937098565486256,False,9,True,True,1,3700016
exact_mu_eigendirection_ablation,svm,3700017,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.2430486321251014,245.92974089556245,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,162.98775213741803,1450.4895135227616,NA,0.6436359768641564,0.9978889602356145,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,6.176956080088464e-19,2.0816681711721685e-17,0.8,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6436359768641564,0.6444107704094614,0.9978889602356145,196.80949093456547,-0.00031562086501671935,False,9,True,True,1,3700017
exact_mu_eigendirection_ablation,svm,3700018,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.24405811982106643,246.30512560268653,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,162.3135925130779,1449.8305509977977,NA,0.671773997865872,0.9992572719169708,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,4.870961384602961e-19,0.0,0.91,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.671773997865872,0.6738293730630438,0.9992572719169708,198.63419682460125,-0.00022371370382552128,False,10,True,True,1,3700018
exact_mu_eigendirection_ablation,svm,3700019,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.25110109222704474,247.02930022249262,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,157.76096335863696,1445.174239715805,NA,0.6467786913152318,0.9993076711708784,NA,NA,0.9999999999999991,8.881784197001252e-16,0.0,7.461252265571954e-19,0.0,0.86,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6467786913152318,0.6483037707789855,0.9993076711708784,196.5469138330174,-0.0002359207694902674,False,10,True,True,1,3700019
exact_mu_eigendirection_ablation,svm,3700020,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.24710347601815189,247.106127764146,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,160.31320501227805,1447.8297636007405,NA,0.6329655656530679,0.9982429771319786,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,4.301135883270225e-19,6.938893903907228e-18,0.86,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6329655656530679,0.6395451291991022,0.9982429771319786,200.06865345747147,-0.0002748619535119035,False,9,True,True,1,3700020
exact_mu_eigendirection_ablation,svm,3700021,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.26907892363695407,247.2148486284073,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,147.22056144238317,1432.8343617738446,NA,0.6099979648529236,0.997297808117676,NA,NA,0.9999999999999994,5.551115123125783e-16,0.0,6.639647907709521e-19,2.0816681711721685e-17,0.75,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6099979648529236,0.615345786175929,0.997297808117676,195.73615942874537,-0.00029772348070796373,False,12,True,True,1,3700021
exact_mu_eigendirection_ablation,svm,3700022,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.24928649494834598,246.96545526474304,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,158.9093312830798,1446.3837072443496,NA,0.6492603749508717,0.9994093938744663,NA,NA,0.9999999999999994,5.551115123125783e-16,0.0,6.869410293603267e-19,0.0,0.88,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6492603749508717,0.6510336837569142,0.9994093938744663,196.02603094917896,-0.00013688958617159017,False,9,True,True,1,3700022
exact_mu_eigendirection_ablation,svm,3700023,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.24979838832600498,246.4902806052675,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,158.58369013352257,1446.0432030909997,NA,0.6305296323635858,0.9992620753971042,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,6.026871392207011e-19,0.0,0.93,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6305296323635858,0.6335871580178948,0.9992620753971042,196.41351575433745,-0.00017476321445470856,False,9,True,True,1,3700023
exact_mu_eigendirection_ablation,svm,3700024,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.24965256083112009,246.3111101172674,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,158.6763223187675,1446.140260264743,NA,0.6583426915271315,0.9988227250835193,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,4.1064032975627146e-19,6.938893903907228e-18,0.84,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6583426915271315,0.662021193514357,0.9988227250835193,197.386534433026,-0.00021202537957604715,False,12,True,True,1,3700024
exact_mu_eigendirection_ablation,svm,3700025,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.25266587979507904,246.87613587979413,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,156.78393237057904,1444.1258710426114,NA,0.6272677668976411,0.9990462483806021,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,7.4792488271885525e-19,6.938893903907228e-18,0.86,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6272677668976411,0.6299261132676064,0.9990462483806021,198.402768406975,-0.0002218905103728785,False,12,True,True,1,3700025
exact_mu_eigendirection_ablation,svm,3700026,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.24950351065823317,247.46220952681344,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,158.77111350311705,1446.2394172126114,NA,0.6591002064418537,0.9966187180908597,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,8.409710611748072e-19,6.938893903907228e-18,0.87,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6591002064418537,0.6609834131392724,0.9966187180908597,198.11216472712397,-0.0004008735250139841,False,11,True,True,1,3700026
exact_mu_eigendirection_ablation,svm,3700027,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.2394316406391576,246.84573181133928,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,165.44993846425618,1452.8329923369893,NA,0.6514617955729336,0.9990497896105872,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,4.938391115153854e-19,0.0,0.87,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6514617955729336,0.6537929789253507,0.9990497896105872,193.81406093308414,-0.00022475426401073986,False,9,True,True,1,3700027
exact_mu_eigendirection_ablation,svm,3700028,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.25464254948135523,245.353088991222,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,155.56689284971608,1442.7944378323375,NA,0.6162429894207839,0.9971688010615848,NA,NA,0.9999999999999994,5.551115123125783e-16,0.0,4.986631630891119e-19,-6.938893903907228e-18,0.89,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6162429894207839,0.6280035559864537,0.9971688010615848,198.33015865766782,-0.00045952082519656407,False,9,True,True,1,3700028
exact_mu_eigendirection_ablation,svm,3700029,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.25465456739561376,246.74730967234893,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,155.55955118057244,1442.7863186837224,NA,0.6372911732992119,0.9974561516569939,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,6.554871806987914e-19,-6.938893903907228e-18,0.92,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6372911732992119,0.6423058829834106,0.9974561516569939,197.76661136245522,-0.0003638018539657482,False,10,True,True,1,3700029
exact_mu_eigendirection_ablation,svm,3700030,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.2537620726032257,246.74811421344123,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,156.10666244866164,1443.3884821388795,NA,0.6419107524877428,0.9992991039494717,NA,NA,0.9999999999999991,8.881784197001252e-16,0.0,6.3575420644487775e-19,-1.3877787807814457e-17,0.84,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6419107524877428,0.6445598767341858,0.9992991039494717,194.17815127093598,-0.00017815498969296265,False,9,True,True,1,3700030
exact_mu_eigendirection_ablation,svm,3700031,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.27308482432663417,246.67363681274566,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,145.0609725671268,1429.9986247171475,NA,0.6186864811051501,0.9973159414257898,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,5.8653880053123175e-19,0.0,0.83,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6186864811051501,0.6272867614674718,0.9973159414257898,195.81030741080454,-0.00028424772577606626,False,11,True,True,1,3700031
exact_mu_eigendirection_ablation,svm,3700032,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.25652300304159853,246.10923815956525,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,154.4265026545031,1441.5204855338577,NA,0.6381376755448689,0.9977969287301365,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,4.383559697529117e-19,0.0,0.83,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6381376755448689,0.6408914914707339,0.9977969287301365,197.48331932539367,-0.00027843621672021704,False,10,True,True,1,3700032
exact_mu_eigendirection_ablation,svm,3700033,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.24548133708115616,246.99296919318772,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,161.37255353570177,1448.8979032798495,NA,0.6749194761926857,0.9983974221443573,NA,NA,0.9999999999999994,5.551115123125783e-16,0.0,5.333004799665872e-19,0.0,0.86,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6749194761926857,0.6753242140593385,0.9983974221443573,196.54140063888087,-0.00023160110084833227,False,9,True,True,1,3700033
exact_mu_eigendirection_ablation,svm,3700034,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.24292805797065287,246.10998986713145,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,163.0686489698531,1450.5680779719994,NA,0.6607477385580274,0.998521269108275,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,7.221138127602732e-19,2.0816681711721685e-17,0.86,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6607477385580274,0.6610369440187364,0.998521269108275,199.34049035026538,-0.00027625461346908134,False,10,True,True,1,3700034
exact_mu_eigendirection_ablation,svm,3700035,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.24847611168794342,246.5600789362867,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,159.427600267244,1446.9216610275503,NA,0.6353694040946041,0.9989664260351204,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,6.292411713108967e-19,-6.938893903907228e-18,0.87,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6353694040946041,0.635647583181417,0.9989664260351204,197.1147986112637,-0.00021553890347729304,False,8,True,True,1,3700035
exact_mu_eigendirection_ablation,svm,3700036,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.2540467079604284,245.04822154596314,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,155.9317596680489,1443.1966146078853,NA,0.6531390987037893,0.9993763001051876,NA,NA,0.9999999999999992,7.771561172376096e-16,0.0,7.259320402073956e-19,-6.938893903907228e-18,0.89,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6531390987037893,0.6526903601029821,0.9993763001051876,196.85517954524136,-0.00020911722200831626,False,12,True,True,1,3700036
exact_mu_eigendirection_ablation,svm,3700037,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.25515047154406745,246.49834022825362,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,155.2572094827688,1442.451037903627,NA,0.647252317081924,0.9969416704775793,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,7.523934974131496e-19,6.938893903907228e-18,0.85,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.647252317081924,0.6465700523380367,0.9969416704775793,196.04071739061845,-0.0004468561443635198,False,10,True,True,1,3700037
exact_mu_eigendirection_ablation,svm,3700038,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.24322725323560673,247.55806627170986,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,162.8680572722322,1450.3730704824166,NA,0.6401053003824748,0.9991543858170749,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,4.883094775821079e-19,6.938893903907228e-18,0.89,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6401053003824748,0.6415896587451343,0.9991543858170749,195.92228002458245,-0.00026525275321677243,False,9,True,True,1,3700038
exact_mu_eigendirection_ablation,svm,3700039,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.24469923172334074,247.5174937188445,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,161.88833095697018,1449.410946993726,NA,0.6593641888380597,0.9985807279190503,NA,NA,0.9999999999999994,5.551115123125783e-16,0.0,6.367393215316961e-19,0.0,0.86,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6593641888380597,0.6633825399888449,0.9985807279190503,195.48031706534823,-0.00025335908107651593,False,11,True,True,1,3700039
exact_mu_eigendirection_ablation,svm,3700040,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.2558123169136895,246.8490254325914,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,154.85552333084172,1442.002791630968,NA,0.6300341112735082,0.9995035613591818,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,6.854679035775772e-19,-6.938893903907228e-18,0.84,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6300341112735082,0.633662253847053,0.9995035613591818,198.5963237882571,-0.00014934331977082535,False,10,True,True,1,3700040
exact_mu_eigendirection_ablation,svm,3700041,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.27486088106888346,246.19644192586063,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,144.12363831511107,1428.7316022027474,NA,0.6183917687502285,0.998592928654944,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,5.638709797939169e-19,0.0,0.92,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6183917687502285,0.6216307668948187,0.998592928654944,198.36157843713912,-0.00035305025154166357,False,10,True,True,1,3700041
exact_mu_eigendirection_ablation,svm,3700042,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.2517288432486373,246.48418926986784,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,157.36754556575417,1444.7542618073937,NA,0.6550906556862977,0.9976647268870696,NA,NA,0.9999999999999998,2.220446049250313e-16,0.0,6.673064358288023e-19,6.938893903907228e-18,0.85,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6550906556862977,0.65732812861001,0.9976647268870696,198.62902417177764,-0.00036868808436289725,False,11,True,True,1,3700042
exact_mu_eigendirection_ablation,svm,3700043,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.24550630414451444,247.53139890712657,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,161.35614255683726,1448.8815044683572,NA,0.6646619702084847,0.9978720600510899,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,4.0933831841561736e-19,0.0,0.86,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6646619702084847,0.6619726306059293,0.9978720600510899,197.48208012480313,-0.00032074817621217065,False,10,True,True,1,3700043
exact_mu_eigendirection_ablation,svm,3700044,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.24740962417889578,247.35521534821282,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,160.11483118983543,1447.6275606466827,NA,0.6433381163344655,0.9992045841558859,NA,NA,0.9999999999999992,7.771561172376096e-16,0.0,8.028066600937808e-19,-2.0816681711721685e-17,0.87,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6433381163344655,0.644030089023966,0.9992045841558859,195.04466760211503,-0.00016024150046909302,False,10,True,True,1,3700044
exact_mu_eigendirection_ablation,svm,3700045,20000,100,0.005,polynomial,0.8,random,6.293961408377439,0.23913467758954693,246.39256148043538,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,165.65539807713827,1453.0241698348752,NA,0.6261221721040575,0.9989178699313122,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,5.204458114515243e-19,-6.938893903907228e-18,0.86,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6261221721040575,0.6276313029562625,0.9989178699313122,199.21552394958888,-0.0002458613231155654,False,9,True,True,1,3700045
exact_mu_eigendirection_ablation,svm,3700046,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.26201974312276666,245.59634838564205,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,151.1868904916215,1437.756053284726,NA,0.6339781223222927,0.9989335190828031,NA,NA,0.9999999999999996,4.440892098500626e-16,0.0,6.498473258556005e-19,0.0,0.85,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6339781223222927,0.6374479935805842,0.9989335190828031,197.22838310072598,-0.00035097020164606983,False,12,True,True,1,3700046
exact_mu_eigendirection_ablation,svm,3700047,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.24023372097759868,247.00419399953714,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,164.8975424804682,1452.3156992780644,NA,0.6198219087626058,0.9988416304887295,NA,NA,0.9999999999999997,3.3306690738754696e-16,0.0,7.69172435495065e-19,6.938893903907228e-18,0.83,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6198219087626058,0.6219553151863808,0.9988416304887295,196.9064712465992,-0.00024513214832002674,False,15,True,True,1,3700047
exact_mu_eigendirection_ablation,svm,3700048,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.23760978779829567,245.89770274584936,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,166.71851179704925,1454.0029066561092,NA,0.6666002878047498,0.9989295762458946,NA,NA,0.9999999999999994,5.551115123125783e-16,0.0,5.463317662641131e-19,0.0,0.82,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6666002878047498,0.6664139226536747,0.9989295762458946,198.6953936534648,-0.0002835621295762997,False,12,True,True,1,3700048
exact_mu_eigendirection_ablation,svm,3700049,20000,100,0.005,polynomial,0.8,random,6.29396140837744,0.2395507726604099,247.2396213886002,31.801625961697173,1.0,1.5104264910950733,0.03180162596169717,165.36765784638794,1452.7562455469204,NA,0.6326396992366281,0.9978606639155966,NA,NA,0.9999999999999993,6.661338147750939e-16,0.0,6.130105115910899e-19,-6.938893903907228e-18,0.88,lbfgsb:0:CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH|active_set_polished,NA,NA,0,NA,0.6326396992366281,0.640412999906702,0.9978606639155966,197.85040902545418,-0.00038331907626745174,False,10,True,True,1,3700049
